,UID,versionId,beginLifeSpanVersion,spatialUnitIdentifier,spatialUnitIdentifierScheme,observedProperty,phenomenonTimePeriod,resultObservedVolume,resultObservationStatus,remarks,waterbaseObservationStatus,waterbaseRemarks
1040,1051,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1962,52526.14651323231,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1041,1052,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1963,57897.4807652488,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1042,1053,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1964,49292.23838493889,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1043,1054,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1965,69502.1973530627,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1044,1055,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1966,64376.124683221904,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1045,1056,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1967,63801.7200137396,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1046,1057,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1968,66866.2874229594,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1047,1058,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1969,55480.1174004246,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1048,1059,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1970,64654.178852885496,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1049,1060,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1971,51115.433311696295,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1050,1061,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1972,45998.6530059461,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1051,1062,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1973,54720.208981305,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1052,1063,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1974,55147.6450086549,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1053,1064,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1975,67112.1258017472,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1054,1065,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1976,45087.233670983,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1055,1066,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1977,73831.0267423441,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1056,1067,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1978,68144.9523552969,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1057,1068,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1979,57694.6815975032,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1058,1069,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1980,67600.85071741379,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1059,1070,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1981,67713.35999904611,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1060,1071,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1982,69197.02525711889,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1061,1072,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1983,65144.8546985585,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1062,1073,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1984,59072.4156007683,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1063,1074,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1985,57766.7854235771,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1064,1075,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1986,61273.526863442996,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1065,1076,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1987,66839.1567732821,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1066,1077,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1988,61890.453323471396,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1067,1078,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1989,54656.837687353,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1068,1079,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1990,54703.638800273606,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1069,1080,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1991,57145.3845481832,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1070,1081,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1992,56229.176952583606,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1071,1082,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1993,66373.0159923486,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1072,1083,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1994,69777.4099508675,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1073,1084,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1995,70090.71657648419,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1074,1085,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1996,49066.1383277488,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1075,1086,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1997,59882.76404113889,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1076,1087,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1998,55482.8317377343,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1077,1088,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1999,75193.49683929389,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1078,1089,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2000,62203.20011701441,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1079,1090,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2001,78097.26096845709,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1080,1091,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2002,59470.9227298872,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1081,1092,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2003,55224.422584283304,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1082,1093,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2004,56977.133805133395,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1083,1094,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2005,53152.41623112361,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1084,1095,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2006,56696.339851129596,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1085,1096,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2007,63723.432587977404,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1086,1097,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2008,58563.4,,,U,U: The sum of monthly values exceeds the annual value (SUM_ANNUAL); U: The timeseries contains possible outliers (OUTLIER_STDEV)
1087,1098,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2008-01,3792.0,,,U,U: The sum of monthly values exceeds the annual value (SUM_ANNUAL)
1088,1099,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2008-02,3593.0,,,U,U: The sum of monthly values exceeds the annual value (SUM_ANNUAL)
1089,1100,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2008-03,4051.0,,,U,U: The sum of monthly values exceeds the annual value (SUM_ANNUAL)
1090,1101,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2008-04,4608.0,,,U,U: The sum of monthly values exceeds the annual value (SUM_ANNUAL)
1091,1102,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2008-05,5558.0,,,U,U: The sum of monthly values exceeds the annual value (SUM_ANNUAL)
1092,1103,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2008-06,6217.0,,,U,U: The sum of monthly values exceeds the annual value (SUM_ANNUAL)
1093,1104,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2008-07,6205.0,,,U,U: The sum of monthly values exceeds the annual value (SUM_ANNUAL)
1094,1105,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2008-08,6490.0,,,U,U: The sum of monthly values exceeds the annual value (SUM_ANNUAL)
1095,1106,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2008-09,5235.0,,,U,U: The sum of monthly values exceeds the annual value (SUM_ANNUAL)
1096,1107,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2008-10,4740.0,,,U,U: The sum of monthly values exceeds the annual value (SUM_ANNUAL)
1097,1108,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2008-11,4664.0,,,U,U: The sum of monthly values exceeds the annual value (SUM_ANNUAL)
1098,1109,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2008-12,4221.0,,,U,U: The sum of monthly values exceeds the annual value (SUM_ANNUAL)
1099,1110,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2009,55424.6,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1100,1111,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2010,59182.9,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1101,1112,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2011,49766.5,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1102,1113,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,2012,61785.0,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
3059,3079,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,RS,countryCode,EVAP_TSP,2004,48769.0,,,A,
3060,3080,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,RS,countryCode,PRECIP,2004,60740.0,,,A,
4702,4722,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2009,22311.296000000002,,,A,
4703,4723,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2010,26592.717,,,A,
4704,4724,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2010-01,51.07,,,A,
4705,4725,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2010-02,268.009,,,A,
4706,4726,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2010-03,1494.026,,,A,
4707,4727,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2010-04,2953.725,,,A,
4708,4728,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2010-05,3393.8759999999997,,,A,
4709,4729,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2010-06,5226.653,,,A,
4710,4730,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2010-07,5242.588,,,A,
4711,4731,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2010-08,3754.9759999999997,,,A,
4712,4732,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2010-09,2147.49,,,A,
4713,4733,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2010-10,1394.205,,,A,
4714,4734,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2010-11,652.7280000000001,,,A,
4715,4735,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2010-12,13.370999999999999,,,A,
4716,4736,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2011,24060.75,,,A,
4717,4737,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2011-01,38.73,,,A,
4718,4738,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2011-02,366.7199,,,A,
4719,4739,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2011-03,1911.764,,,A,
4720,4740,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2011-04,3266.178,,,A,
4721,4741,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2011-05,4035.966,,,A,
4722,4742,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2011-06,3666.29,,,A,
4723,4743,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2011-07,3960.81,,,A,
4724,4744,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2011-08,3928.966,,,A,
4725,4745,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2011-09,1831.535,,,A,
4726,4746,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2011-10,727.222,,,A,
4727,4747,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2011-11,216.896,,,A,
4728,4748,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2011-12,109.67200000000001,,,A,
4729,4749,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2012,20982.051,,,A,
4730,4750,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2012-01,122.449,,,A,
4731,4751,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2012-02,157.408,,,A,
4732,4752,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2012-03,1425.6270000000002,,,A,
4733,4753,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2012-04,2254.933,,,A,
4734,4754,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2012-05,3293.433,,,A,
4735,4755,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2012-06,3263.013,,,A,
4736,4756,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2012-07,4178.587,,,A,
4737,4757,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2012-08,3295.009,,,A,
4738,4758,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2012-09,1455.845,,,A,
4739,4759,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2012-10,910.1239999999999,,,A,
4740,4760,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2012-11,572.245,,,A,
4741,4761,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,EVAP_TSP,2012-12,53.378,,,A,
4742,4762,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2009,71509.12047000001,,,A,
4743,4763,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2009-01,3087.9594850000003,,,A,
4744,4764,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2009-02,3143.5245,,,A,
4745,4765,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2009-03,8283.208674,,,A,
4746,4766,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2009-04,8988.292383,,,A,
4747,4767,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2009-05,7553.607808,,,A,
4748,4768,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2009-06,8931.02175,,,A,
4749,4769,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2009-07,9140.021032999999,,,A,
4750,4770,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2009-08,5666.637834,,,A,
4751,4771,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2009-09,4353.714475,,,A,
4752,4772,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2009-10,4028.0502770000003,,,A,
4753,4773,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2009-11,4017.202516,,,A,
4754,4774,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2009-12,4315.879739999999,,,A,
4755,4775,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2010,71105.431,,,A,
4756,4776,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2010-01,4014.083,,,A,
4757,4777,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2010-02,3522.723,,,A,
4758,4778,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2010-03,5939.710999999999,,,A,
4759,4779,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2010-04,4950.662,,,A,
4760,4780,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2010-05,7220.146,,,A,
4761,4781,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2010-06,10959.364,,,A,
4762,4782,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,SK,countryCode,INFL,2010-07,6646.135,,,A,
