,UID,versionId,beginLifeSpanVersion,spatialUnitIdentifier,spatialUnitIdentifierScheme,observedProperty,phenomenonTimePeriod,resultObservedVolume,resultObservationStatus,remarks,waterbaseObservationStatus,waterbaseRemarks
20569,20807,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_E36,2003,174.0,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20570,20808,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_E36,2004,158.0,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20571,20809,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_E36,2005,159.1,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20572,20810,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_E36,2006,163.0,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20573,20811,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_E36,2007,163.5,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20574,20812,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_E36,2013,160.6,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20575,20813,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_E36,2014,160.6,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20576,20814,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_E36,2003,4.6,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20577,20815,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_E36,2004,4.5,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20578,20816,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_E36,2005,4.3,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20579,20817,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_E36,2006,3.3,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20580,20818,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_E36,2007,3.9,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20581,20819,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_E36,2013,3.3,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20582,20820,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_E36,2014,2.4,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20583,20821,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_A011_A013,2003,6.1,,,A,
20584,20822,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_A011_A013,2004,4.4,,,A,
20585,20823,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_A011_A013,2005,2.2,,,A,
20586,20824,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_A011_A013,2006,6.2,,,A,
20587,20825,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_A011_A013,2007,4.3,,,A,
20588,20826,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_A011_A013,2013,3.3,,,A,
20589,20827,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_A011_A013,2014,1.5,,,A,
20590,20828,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_A011_A013,2003,0.3,,,A,
20591,20829,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_A011_A013,2004,0.1,,,A,
20592,20830,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_A011_A013,2005,0.1,,,A,
20593,20831,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_A011_A013,2006,0.1,,,A,
20594,20832,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_A011_A013,2007,0.1,,,A,
20595,20833,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_A011_A013,2013,0.3,,,A,
20596,20834,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_A011_A013,2014,0.2,,,A,
20597,20835,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_B,2003,0.7,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20598,20836,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_B,2004,1.0,,,U,U: Possible outlier - fails in the standard deviation limit test (OUTLIER_STDEV)
20599,20837,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_B,2005,0.3,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20600,20838,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_B,2006,0.5,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20601,20839,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_B,2007,0.4,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20602,20840,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_B,2013,0.3,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20603,20841,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_B,2014,0.3,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20604,20842,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_B,2003,0.4,,,A,
20605,20843,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_B,2004,0.3,,,A,
20606,20844,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_B,2005,0.5,,,A,
20607,20845,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_B,2006,1.0,,,A,
20608,20846,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_B,2007,1.3,,,A,
20609,20847,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_B,2013,0.5,,,A,
20610,20848,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_B,2014,0.6,,,A,
20611,20849,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_C,2003,46.8,,,A,
20612,20850,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_C,2004,46.5,,,A,
20613,20851,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_C,2005,46.8,,,A,
20614,20852,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_C,2006,40.6,,,A,
20615,20853,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_C,2007,29.6,,,A,
20616,20854,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_C,2013,23.5,,,A,
20617,20855,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_C,2014,22.5,,,A,
20618,20856,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_C,2003,28.5,,,A,
20619,20857,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_C,2004,25.5,,,A,
20620,20858,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_C,2005,25.1,,,A,
20621,20859,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_C,2006,25.6,,,A,
20622,20860,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_C,2007,25.3,,,A,
20623,20861,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_C,2013,19.6,,,A,
20624,20862,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_C,2014,20.5,,,A,
20625,20863,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_D,2003,62781.8,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20626,20864,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_D,2004,72837.0,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20627,20865,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_D,2005,73813.4,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20628,20866,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_D,2006,77082.1,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20629,20867,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_D,2007,70217.8,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20630,20868,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_D,2013,99102.1,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20631,20869,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_D,2014,124570.3,,,U,U: Possible outlier - fails in the value limit test (OUTLIER_LIMIT)
20632,20870,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_D,2003,1.4,,,A,
20633,20871,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_D,2004,2.5,,,A,
20634,20872,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_D,2005,2.8,,,A,
20635,20873,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_D,2006,3.0,,,A,
20636,20874,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_D,2007,2.9,,,A,
20637,20875,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_D,2013,3.7,,,A,
20638,20876,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW_NACE_D,2014,5.1,,,A,
