TIME,GEO,WW_TPAR,WW_TP,UNIT,Value,Flag and Footnotes
2012,Opolskie,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,55,
2012,Opolskie,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,30,
2012,Kujawsko-Pomorskie,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,17,
2012,Kujawsko-Pomorskie,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,146,
2012,Kujawsko-Pomorskie,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,34,
2012,Warminsko-Mazurskie,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,5,
2012,Warminsko-Mazurskie,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,171,
2012,Warminsko-Mazurskie,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,73,
2012,Pomorskie,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,11,
2012,Pomorskie,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,158,
2012,Pomorskie,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,52,
2012,Portugal,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Portugal,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Portugal,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,Norte,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Norte,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Norte,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,Algarve,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Algarve,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Algarve,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,Centro (PT),Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Centro (PT),Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Centro (PT),Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,�rea Metropolitana de Lisboa,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,�rea Metropolitana de Lisboa,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,�rea Metropolitana de Lisboa,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,Alentejo,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Alentejo,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Alentejo,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,Regi�o Aut�noma dos A�ores (PT),Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Regi�o Aut�noma dos A�ores (PT),Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Regi�o Aut�noma dos A�ores (PT),Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,Regi�o Aut�noma da Madeira (PT),Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Regi�o Aut�noma da Madeira (PT),Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Regi�o Aut�noma da Madeira (PT),Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,Romania,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Romania,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Romania,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,Nord-Vest,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Nord-Vest,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Nord-Vest,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,Centru,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Centru,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Centru,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,Nord-Est,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Nord-Est,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Nord-Est,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,Sud-Est,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Sud-Est,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Sud-Est,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,Sud - Muntenia,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Sud - Muntenia,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Sud - Muntenia,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,Bucuresti - Ilfov,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Bucuresti - Ilfov,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Bucuresti - Ilfov,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,Sud-Vest Oltenia,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Sud-Vest Oltenia,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Sud-Vest Oltenia,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,Vest,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Vest,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Vest,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2012,Slovenia,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,3,
2012,Slovenia,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,283,
2012,Slovenia,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,32,
2012,Vzhodna Slovenija (NUTS 2010),Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2012,Vzhodna Slovenija (NUTS 2010),Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,165,
2012,Vzhodna Slovenija (NUTS 2010),Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,22,
2012,Zahodna Slovenija (NUTS 2010),Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,2,
2012,Zahodna Slovenija (NUTS 2010),Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,118,
2012,Zahodna Slovenija (NUTS 2010),Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,10,
2012,Slovakia,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Slovakia,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,165,
2012,Slovakia,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,84,
2012,Bratislavsk� kraj,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Bratislavsk� kraj,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,7,
2012,Bratislavsk� kraj,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,8,
2012,Z�padn� Slovensko,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,3,
2012,Z�padn� Slovensko,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,75,
2012,Z�padn� Slovensko,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,30,
2012,Stredn� Slovensko,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2012,Stredn� Slovensko,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,38,
2012,Stredn� Slovensko,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,22,
2012,V�chodn� Slovensko,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2012,V�chodn� Slovensko,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,45,
2012,V�chodn� Slovensko,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,24,
2012,Sweden,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Sweden,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Sweden,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,248,
2012,Stockholm,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Stockholm,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Stockholm,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,2,
2012,�stra Mellansverige,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,�stra Mellansverige,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,�stra Mellansverige,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,63,
2012,Sm�land med �arna,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Sm�land med �arna,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,1,
2012,Sm�land med �arna,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,48,
2012,Sydsverige,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Sydsverige,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,Sydsverige,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,27,
2012,V�stsverige,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,V�stsverige,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2012,V�stsverige,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,47,
2012,Norra Mellansverige,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Norra Mellansverige,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,13,
2012,Norra Mellansverige,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,47,
2012,Mellersta Norrland,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,Mellersta Norrland,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,6,
2012,Mellersta Norrland,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,5,
2012,�vre Norrland,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2012,�vre Norrland,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,13,
2012,�vre Norrland,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,9,
2012,Norway,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1577,
2012,Norway,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,86,
2012,Norway,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,596,
2012,Oslo og Akershus,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,7,
2012,Oslo og Akershus,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,1,
2012,Oslo og Akershus,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,45,
2012,Hedmark og Oppland,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,81,
2012,Hedmark og Oppland,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,5,
2012,Hedmark og Oppland,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,148,
2012,S�r-�stlandet,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,44,
2012,S�r-�stlandet,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,13,
2012,S�r-�stlandet,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,189,
2012,Agder og Rogaland,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,189,
2012,Agder og Rogaland,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,10,
2012,Agder og Rogaland,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,96,
2012,Vestlandet,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,844,
2012,Vestlandet,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,15,
2012,Vestlandet,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,41,
2012,Tr�ndelag,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,145,
2012,Tr�ndelag,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,31,
2012,Tr�ndelag,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,55,
2012,Nord-Norge,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,267,
2012,Nord-Norge,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,11,
2012,Nord-Norge,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,22,
2012,Serbia,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,327,
2012,Serbia,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,87,
2012,Serbia,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,44,
2012,Istanbul,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,278,
2012,Istanbul,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,197,
2012,Istanbul,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,19,
2012,"Tekirdag, Edirne, Kirklareli",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,34,
2012,"Tekirdag, Edirne, Kirklareli",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,213,
2012,"Tekirdag, Edirne, Kirklareli",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,6,
2012,"Balikesir, �anakkale",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,27,
2012,"Balikesir, �anakkale",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,88,
2012,"Balikesir, �anakkale",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,4,
2012,Izmir,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,94,
2012,Izmir,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,151,
2012,Izmir,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,20,
2012,"Aydin, Denizli, Mugla",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,49,
2012,"Aydin, Denizli, Mugla",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,128,
2012,"Aydin, Denizli, Mugla",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,13,
2012,"Manisa, Afyonkarahisar, K�tahya, Usak",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,40,
2012,"Manisa, Afyonkarahisar, K�tahya, Usak",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,94,
2012,"Manisa, Afyonkarahisar, K�tahya, Usak",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,4,
2012,"Bursa, Eskisehir, Bilecik",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,83,
2012,"Bursa, Eskisehir, Bilecik",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,172,
2012,"Bursa, Eskisehir, Bilecik",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,25,
2012,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,91,
2012,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,287,
2012,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,32,
2012,Ankara,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,42,
2012,Ankara,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,91,
2012,Ankara,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,10,
2012,"Konya, Karaman",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,16,
2012,"Konya, Karaman",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,59,
2012,"Konya, Karaman",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,13,
2012,"Antalya, Isparta, Burdur",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,40,
2012,"Antalya, Isparta, Burdur",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,95,
2012,"Antalya, Isparta, Burdur",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,11,
2012,"Adana, Mersin",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,25,
2012,"Adana, Mersin",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,106,
2012,"Adana, Mersin",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,8,
2012,"Hatay, Kahramanmaras, Osmaniye",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,14,
2012,"Hatay, Kahramanmaras, Osmaniye",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,138,
2012,"Hatay, Kahramanmaras, Osmaniye",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,1,
2012,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,8,
2012,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,67,
2012,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,3,
2012,"Kayseri, Sivas, Yozgat",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,14,
2012,"Kayseri, Sivas, Yozgat",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,321,
2012,"Kayseri, Sivas, Yozgat",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,5,
2012,"Zonguldak, Karab�k, Bartin",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,12,
2012,"Zonguldak, Karab�k, Bartin",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,37,
2012,"Zonguldak, Karab�k, Bartin",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,4,
2012,"Kastamonu, �ankiri, Sinop",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,14,
2012,"Kastamonu, �ankiri, Sinop",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,371,
2012,"Kastamonu, �ankiri, Sinop",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,2,
2012,"Samsun, Tokat, �orum, Amasya",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,14,
2012,"Samsun, Tokat, �orum, Amasya",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,88,
2012,"Samsun, Tokat, �orum, Amasya",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,7,
2012,"Trabzon, Ordu, Giresun, Rize, Artvin, G�m�shane",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,34,
2012,"Trabzon, Ordu, Giresun, Rize, Artvin, G�m�shane",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,54,
2012,"Trabzon, Ordu, Giresun, Rize, Artvin, G�m�shane",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2012,"Erzurum, Erzincan, Bayburt",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2012,"Erzurum, Erzincan, Bayburt",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,97,
2012,"Erzurum, Erzincan, Bayburt",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,1,
2012,"Agri, Kars, Igdir, Ardahan",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,2,
2012,"Agri, Kars, Igdir, Ardahan",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,2,
2012,"Agri, Kars, Igdir, Ardahan",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2012,"Malatya, Elazig, Bing�l, Tunceli",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,10,
2012,"Malatya, Elazig, Bing�l, Tunceli",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,104,
2012,"Malatya, Elazig, Bing�l, Tunceli",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,2,
2012,"Van, Mus, Bitlis, Hakkari",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2012,"Van, Mus, Bitlis, Hakkari",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,10,
2012,"Van, Mus, Bitlis, Hakkari",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2012,"Gaziantep, Adiyaman, Kilis",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,5,
2012,"Gaziantep, Adiyaman, Kilis",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,28,
2012,"Gaziantep, Adiyaman, Kilis",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,4,
2012,"Sanliurfa, Diyarbakir",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,5,
2012,"Sanliurfa, Diyarbakir",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,48,
2012,"Sanliurfa, Diyarbakir",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2012,"Mardin, Batman, Sirnak, Siirt",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,6,
2012,"Mardin, Batman, Sirnak, Siirt",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,31,
2012,"Mardin, Batman, Sirnak, Siirt",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,1,
2013,R�gion de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,R�gion de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,1,
2013,R�gion de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,1,
2013,Prov. Brabant Wallon,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Prov. Brabant Wallon,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Prov. Brabant Wallon,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Prov. Hainaut,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Prov. Hainaut,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Prov. Hainaut,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Prov. Li�ge,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Prov. Li�ge,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Prov. Li�ge,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Prov. Luxembourg (BE),Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Prov. Luxembourg (BE),Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Prov. Luxembourg (BE),Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Prov. Namur,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Prov. Namur,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Prov. Namur,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Bulgaria,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,10,
2013,Bulgaria,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,54,
2013,Bulgaria,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,26,
2013,Severozapaden,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,0,
2013,Severozapaden,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,4,
2013,Severozapaden,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,2,
2013,Severen tsentralen,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,3,
2013,Severen tsentralen,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,3,
2013,Severen tsentralen,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,4,
2013,Severoiztochen,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,2,
2013,Severoiztochen,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,11,
2013,Severoiztochen,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,5,
2013,Yugoiztochen,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,0,
2013,Yugoiztochen,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,15,
2013,Yugoiztochen,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,7,
2013,Yugozapaden,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,4,
2013,Yugozapaden,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,11,
2013,Yugozapaden,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,3,
2013,Yuzhen tsentralen,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2013,Yuzhen tsentralen,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,10,
2013,Yuzhen tsentralen,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,5,
2013,Czech Republic,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Czech Republic,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,1314,
2013,Czech Republic,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,1272,
2013,Praha,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Praha,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,3,
2013,Praha,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,23,
2013,Stredn� Cechy,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,2,
2013,Stredn� Cechy,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,215,
2013,Stredn� Cechy,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,294,
2013,Jihoz�pad,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,10,
2013,Jihoz�pad,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,327,
2013,Jihoz�pad,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,193,
2013,Severoz�pad,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,16,
2013,Severoz�pad,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,161,
2013,Severoz�pad,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,102,
2013,Severov�chod,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,7,
2013,Severov�chod,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,189,
2013,Severov�chod,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,169,
2013,Jihov�chod,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,5,
2013,Jihov�chod,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,176,
2013,Jihov�chod,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,250,
2013,Stredn� Morava,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2013,Stredn� Morava,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,154,
2013,Stredn� Morava,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,147,
2013,Moravskoslezsko,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,9,
2013,Moravskoslezsko,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,89,
2013,Moravskoslezsko,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,94,
