TIME,GEO,WW_TPAR,UNIT,WW_TP,Value,Flag and Footnotes
2010,Latvija,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,:,
2010,Latvija,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,:,
2010,Latvija,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,:,
2010,Latvija,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,:,
2010,Latvija,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,:,
2010,Latvija,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,:,
2010,Latvija,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,:,
2010,Lithuania,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,:,
2010,Lithuania,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,:,
2010,Lithuania,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,:,
2010,Lithuania,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,:,
2010,Lithuania,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,:,
2010,Lithuania,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,:,
2010,Lithuania,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,:,
2010,Lithuania,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,:,
2010,Lithuania,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,:,
2010,Luxembourg,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,:,
2010,Luxembourg,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,:,
2010,Luxembourg,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,:,
2010,Luxembourg,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,:,
2010,Luxembourg,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,:,
2010,Luxembourg,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,:,
2010,Luxembourg,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,:,
2010,Luxembourg,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,:,
2010,Luxembourg,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,:,
2010,Hungary,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,1.43,
2010,Hungary,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,239.45,
2010,Hungary,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,575.48,
2010,Hungary,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.82,
2010,Hungary,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,139.57,
2010,Hungary,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,425.65,
2010,Hungary,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.65,
2010,Hungary,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,9.05,
2010,Hungary,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,11.67,
2010,K�z�p-Magyarorsz�g (NUTS 2013),Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.27,
2010,K�z�p-Magyarorsz�g (NUTS 2013),Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,28.08,
2010,K�z�p-Magyarorsz�g (NUTS 2013),Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,201.34,
2010,K�z�p-Magyarorsz�g (NUTS 2013),Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.19,
2010,K�z�p-Magyarorsz�g (NUTS 2013),Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,22.21,
2010,K�z�p-Magyarorsz�g (NUTS 2013),Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,173.22,
2010,K�z�p-Magyarorsz�g (NUTS 2013),Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.08,
2010,K�z�p-Magyarorsz�g (NUTS 2013),Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,2.63,
2010,K�z�p-Magyarorsz�g (NUTS 2013),Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,4.76,
2010,K�z�p-Dun�nt�l,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.37,
2010,K�z�p-Dun�nt�l,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,18.21,
2010,K�z�p-Dun�nt�l,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,81.81,
2010,K�z�p-Dun�nt�l,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.18,
2010,K�z�p-Dun�nt�l,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,11.63,
2010,K�z�p-Dun�nt�l,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,59.44,
2010,K�z�p-Dun�nt�l,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.08,
2010,K�z�p-Dun�nt�l,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0.49,
2010,K�z�p-Dun�nt�l,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,1.2,
2010,Nyugat-Dun�nt�l,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Nyugat-Dun�nt�l,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,21.72,
2010,Nyugat-Dun�nt�l,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,79.81,
2010,Nyugat-Dun�nt�l,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Nyugat-Dun�nt�l,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,13.42,
2010,Nyugat-Dun�nt�l,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,51.18,
2010,Nyugat-Dun�nt�l,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Nyugat-Dun�nt�l,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0.57,
2010,Nyugat-Dun�nt�l,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,1.24,
2010,D�l-Dun�nt�l,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.02,
2010,D�l-Dun�nt�l,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,23.71,
2010,D�l-Dun�nt�l,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,59.86,
2010,D�l-Dun�nt�l,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.02,
2010,D�l-Dun�nt�l,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,14.59,
2010,D�l-Dun�nt�l,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,36.21,
2010,D�l-Dun�nt�l,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,D�l-Dun�nt�l,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0.89,
2010,D�l-Dun�nt�l,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,0.86,
2010,�szak-Magyarorsz�g,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.21,
2010,�szak-Magyarorsz�g,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,39.75,
2010,�szak-Magyarorsz�g,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,39.04,
2010,�szak-Magyarorsz�g,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.07,
2010,�szak-Magyarorsz�g,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,23.9,
2010,�szak-Magyarorsz�g,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,19.33,
2010,�szak-Magyarorsz�g,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.03,
2010,�szak-Magyarorsz�g,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,1.29,
2010,�szak-Magyarorsz�g,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,0.95,
2010,�szak-Alf�ld,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.52,
2010,�szak-Alf�ld,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,22.11,
2010,�szak-Alf�ld,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,74.14,
2010,�szak-Alf�ld,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.34,
2010,�szak-Alf�ld,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,11.94,
2010,�szak-Alf�ld,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,62.56,
2010,�szak-Alf�ld,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.44,
2010,�szak-Alf�ld,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0.83,
2010,�szak-Alf�ld,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,1.74,
2010,D�l-Alf�ld,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.04,
2010,D�l-Alf�ld,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,85.87,
2010,D�l-Alf�ld,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,39.48,
2010,D�l-Alf�ld,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.02,
2010,D�l-Alf�ld,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,41.88,
2010,D�l-Alf�ld,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,23.71,
2010,D�l-Alf�ld,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0.02,
2010,D�l-Alf�ld,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,2.35,
2010,D�l-Alf�ld,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,0.92,
2010,Malta,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,9.84,
2010,Malta,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,2.4,
2010,Malta,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,0,
2010,Malta,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,5.08,
2010,Malta,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,1.51,
2010,Malta,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,0,
2010,Malta,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,1.23,
2010,Malta,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0.03,
2010,Malta,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,0,
2010,Netherlands,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Netherlands,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,11.48,
2010,Netherlands,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,1300.16,
2010,Netherlands,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Netherlands,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,8.47,
2010,Netherlands,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,1005.25,
2010,Netherlands,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Netherlands,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0.19,
2010,Netherlands,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,21.75,
2010,Groningen,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Groningen,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Groningen,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,40.44,
2010,Groningen,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Groningen,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Groningen,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,32.92,
2010,Groningen,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Groningen,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Groningen,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,1.3,
2010,Friesland (NL),Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Friesland (NL),Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Friesland (NL),Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,55,
2010,Friesland (NL),Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Friesland (NL),Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Friesland (NL),Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,40.45,
2010,Friesland (NL),Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Friesland (NL),Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Friesland (NL),Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,0.66,
2010,Drenthe,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Drenthe,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Drenthe,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,43.46,
2010,Drenthe,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Drenthe,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Drenthe,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,34.82,
2010,Drenthe,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Drenthe,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Drenthe,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,0.59,
2010,Overijssel,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Overijssel,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0.92,
2010,Overijssel,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,97.16,
2010,Overijssel,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Overijssel,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,1.19,
2010,Overijssel,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,70.66,
2010,Overijssel,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Overijssel,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0.03,
2010,Overijssel,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,1.26,
2010,Gelderland,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Gelderland,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Gelderland,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,151.53,
2010,Gelderland,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Gelderland,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Gelderland,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,130.85,
2010,Gelderland,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Gelderland,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Gelderland,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,2.42,
2010,Flevoland,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Flevoland,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Flevoland,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,29.38,
2010,Flevoland,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Flevoland,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Flevoland,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,20.22,
2010,Flevoland,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Flevoland,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Flevoland,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,0.23,
2010,Utrecht,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Utrecht,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Utrecht,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,91.2,
2010,Utrecht,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Utrecht,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Utrecht,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,72.42,
2010,Utrecht,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Utrecht,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Utrecht,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,1.16,
2010,Noord-Holland,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Noord-Holland,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Noord-Holland,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,204.31,
2010,Noord-Holland,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Noord-Holland,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Noord-Holland,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,155.91,
2010,Noord-Holland,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Noord-Holland,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Noord-Holland,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,3.04,
2010,Zuid-Holland,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Zuid-Holland,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0.97,
2010,Zuid-Holland,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,252.35,
2010,Zuid-Holland,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Zuid-Holland,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0.51,
2010,Zuid-Holland,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,182.76,
2010,Zuid-Holland,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Zuid-Holland,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0.01,
2010,Zuid-Holland,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,4.53,
2010,Zeeland,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Zeeland,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Zeeland,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,36.23,
2010,Zeeland,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Zeeland,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Zeeland,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,23.23,
2010,Zeeland,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Zeeland,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Zeeland,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,1.11,
2010,Noord-Brabant,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Noord-Brabant,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Noord-Brabant,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,216.12,
2010,Noord-Brabant,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Noord-Brabant,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Noord-Brabant,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,163.88,
2010,Noord-Brabant,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Noord-Brabant,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0,
2010,Noord-Brabant,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,4.42,
2010,Limburg (NL),Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Limburg (NL),Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,9.59,
2010,Limburg (NL),Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,82.98,
2010,Limburg (NL),Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Limburg (NL),Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,6.77,
2010,Limburg (NL),Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,77.13,
2010,Limburg (NL),Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Limburg (NL),Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0.15,
2010,Limburg (NL),Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,1.03,
2010,Austria,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Austria,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,14.9,
2010,Austria,Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,1275.55,
2010,Austria,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Austria,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,9.18,
2010,Austria,Incoming load BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,835.46,
2010,Austria,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Austria,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0.24,
2010,Austria,Effluent BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - tertiary treatment,14.81,
2010,Burgenland (AT),Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - primary treatment,0,
2010,Burgenland (AT),Design capacity BOD5,Tonnes of O2 per day,Urban and other wastewater treatment plants - secondary treatment,0.32,
