"TIME","RBD","WW_TPAR","WW_TP","UNIT","Value","Flag and Footnotes"
"2011","Daugava - RBD (LT)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day","0.07",""
"2011","Daugava - RBD (LT)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day","0.21",""
"2011","Daugava - RBD (LT)","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day","11.62",""
"2011","Daugava - RBD (LT)","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day","0",""
"2011","Daugava - RBD (LT)","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day","0.04",""
"2011","Daugava - RBD (LT)","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day","1.12",""
"2011","Daugava - RBD (LT)","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day","0",""
"2011","Daugava - RBD (LT)","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day","0",""
"2011","Daugava - RBD (LT)","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day","0.02",""
"2011","Luxembourg","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day","1,276.5",""
"2011","Luxembourg","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day","32,744.7",""
"2011","Luxembourg","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day","28,122",""
"2011","Luxembourg","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Luxembourg","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day","25,602.21",""
"2011","Luxembourg","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day","18,232.8",""
"2011","Luxembourg","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day","984.38",""
"2011","Luxembourg","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day","2,426.33",""
"2011","Luxembourg","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day","1,121",""
"2011","Moselle - RBD (LU)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day","1,276.5",""
"2011","Moselle - RBD (LU)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day","31,544.7",""
"2011","Moselle - RBD (LU)","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day","25,122",""
"2011","Moselle - RBD (LU)","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Moselle - RBD (LU)","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day","23,840.49",""
"2011","Moselle - RBD (LU)","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day","14,463.78",""
"2011","Moselle - RBD (LU)","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day","984.38",""
"2011","Moselle - RBD (LU)","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day","2,177.89",""
"2011","Moselle - RBD (LU)","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day","1,078.65",""
"2011","Meuse / Maas - RBD (LU)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day","0",""
"2011","Meuse / Maas - RBD (LU)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day","1,200",""
"2011","Meuse / Maas - RBD (LU)","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day","3,000",""
"2011","Meuse / Maas - RBD (LU)","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day","0",""
"2011","Meuse / Maas - RBD (LU)","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day","1,761.72",""
"2011","Meuse / Maas - RBD (LU)","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day","3,769.02",""
"2011","Meuse / Maas - RBD (LU)","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day","0",""
"2011","Meuse / Maas - RBD (LU)","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day","248.44",""
"2011","Meuse / Maas - RBD (LU)","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day","42.35",""
"2011","Hungary","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Hungary","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Hungary","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Hungary","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Hungary","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Hungary","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Hungary","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Hungary","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Hungary","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Danube - RBD (HU)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Danube - RBD (HU)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Danube - RBD (HU)","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Danube - RBD (HU)","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Danube - RBD (HU)","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Danube - RBD (HU)","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Danube - RBD (HU)","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Danube - RBD (HU)","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Danube - RBD (HU)","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Balaton","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Balaton","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Balaton","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Balaton","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Balaton","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Balaton","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Balaton","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Balaton","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Balaton","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Dráva / Drau (HU)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Dráva / Drau (HU)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Dráva / Drau (HU)","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Dráva / Drau (HU)","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Dráva / Drau (HU)","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Dráva / Drau (HU)","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Dráva / Drau (HU)","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Dráva / Drau (HU)","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Dráva / Drau (HU)","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Danube (HU)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Danube (HU)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Danube (HU)","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Danube (HU)","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Danube (HU)","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Danube (HU)","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Danube (HU)","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Danube (HU)","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Danube (HU)","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Tisza / Tysa (HU)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Tisza / Tysa (HU)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Tisza / Tysa (HU)","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Tisza / Tysa (HU)","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Tisza / Tysa (HU)","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Tisza / Tysa (HU)","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Tisza / Tysa (HU)","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2011","Tisza / Tysa (HU)","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2011","Tisza / Tysa (HU)","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2011","Malta","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day","0",""
"2011","Malta","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day","2.6",""
"2011","Malta","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day","39.1",""
"2011","Malta","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day","0",""
"2011","Malta","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day","2.55",""
